Datetime,Open,High,Low,Close,Volume,Percentage_Change,Log_Return,Price_Diff,Open_Close_Diff,High_Low_Diff,High_Close_Ratio,Low_Close_Ratio,Open_Close_Ratio,Candle_Range,Body_Size,Upper_Shadow,Lower_Shadow,Body_To_Range_Ratio,SMA_5,SMA_Dist_5,SMA_10,SMA_Dist_10,SMA_20,SMA_Dist_20,SMA_50,SMA_Dist_50,SMA_100,SMA_Dist_100,EMA_5,EMA_Dist_5,EMA_10,EMA_Dist_10,EMA_20,EMA_Dist_20,EMA_50,EMA_Dist_50,EMA_100,EMA_Dist_100,MACD_Line,MACD_Signal,MACD_Histogram,MACD_CrossAbove,MACD_CrossBelow,SMA_5_10_Cross,SMA_10_20_Cross,TEMA_10,TEMA_Dist_10,TEMA_20,TEMA_Dist_20,TEMA_50,TEMA_Dist_50,BB_Middle_20,BB_Std_20,BB_Upper_20,BB_Lower_20,BB_Width_20,BB_Pct_B_20,ATR_14,ATR_Ratio_14,ATR_20,ATR_Ratio_20,Volatility_5,Normalized_Vol_5,Volatility_10,Normalized_Vol_10,Volatility_20,Normalized_Vol_20,Volatility_50,Normalized_Vol_50,GK_Volatility,Parkinson_Vol,Chaikin_Vol_10,Chaikin_Vol_20,RSI_2,RSI_7,RSI_14,RSI_21,Stoch_K_14,Stoch_D_14,Stoch_K_21,Stoch_D_21,ROC_5,ROC_10,ROC_20,Williams_R_14,Williams_R_20,CCI_20,ADX_14,Plus_DI_14,Minus_DI_14,DI_Diff_14,DMI_14,OBV_Change,OBV,CMF_20,Volume_Osc_5_10,Volume_Osc_12_26,Volume_ROC_10,Volume_ROC_20,PSAR,PSAR_Dist,PSAR_Bull,Returns_Skewness_20,Returns_Kurtosis_20,Returns_Skewness_50,Returns_Kurtosis_50,Price_Z_Score_20,Returns_Z_Score_20,Price_Z_Score_50,Returns_Z_Score_50,Autocorr_5,Autocorr_10,Target
2025-02-25 10:00:00,1.04729,1.04739,1.04651,1.04725,8026,-3.819381451175552e-05,-3.8194543914061496e-05,-4.0000000000040004e-05,-4.0000000000040004e-05,0.0008799999999999919,1.0001336834566723,0.999293387443304,1.000038195273335,0.0008799999999999919,4.0000000000040004e-05,9.999999999998899e-05,0.0007399999999999629,0.04545454545459133,1.047122,0.012223981541778891,1.04718,0.006684619645143576,1.0470855000000001,0.015710273898349354,1.0475694,-0.03048962674930842,1.0464010000000001,0.08113524356340232,1.0471701650240512,0.007623878010975749,1.0471406293276815,0.010444697613228257,1.0472308517695377,0.0018284631731375104,1.0473407013532479,-0.008660157399655416,1.0471251374034072,0.011924324240984245,-0.0001570243235300417,-0.00022446097398833955,6.743665045829786e-05,0,0,0,0,1.0472562791637612,-0.0005995823454200873,1.0469653114448576,0.027191784869121105,1.0472680691376997,-0.001725359364247274,1.0470855000000001,0.0005344005495602488,1.0481543010991206,1.0460166989008797,0.002041478177513569,0.5769553849333025,0.0008571428571428579,0.08184701428912464,0.0010094999999999744,0.09639532107901402,0.0015183939652531654,0.9152366097625729,0.0017550483374221806,0.7090806821692278,0.0026725974990656704,0.7422882456348316,0.006204029175786411,1.1264610395544423,0.0005938750376018328,0.0005047938210814544,-13.598519888990957,-34.10725964682969,87.87878787878176,49.02723735408803,57.22543352601087,52.788461538461554,69.03765690376585,63.309388481476226,60.18237082067124,58.05471124620272,-0.040088959309714234,0.08983953130525801,0.11663145416478393,-30.96234309623415,-44.256756756756346,-3.242955874527508,22.702599677440393,210.00000000000261,305.66666666664827,-95.66666666664565,18.552036199091518,-8026,11466,0.13805519769601354,21.47162083089525,-5.645584701439795,283.4687052078356,-20.01195933824995,1.048442784,-0.11389677727380199,0,-0.5299980908328841,-0.28384421418124606,0.22912547146142867,2.383776353520541,0.307821539733194,-0.16172213635707994,-0.18102873325246605,-0.03590922810662838,-0.5875227675379463,0.20730093603461885,1
2025-02-25 11:00:00,1.04724,1.04896,1.04714,1.04891,6113,0.0015851038433993825,0.0015838488922790728,0.0016599999999999948,0.0016700000000000603,0.0018199999999999328,1.0000476685320951,0.998312533963829,0.9984078710280195,0.0018199999999999328,0.0016700000000000603,4.999999999988347e-05,9.999999999998899e-05,0.9175824175824846,1.0473700000000001,0.14703495421865,1.0474219999999999,0.14206308441107368,1.0471865,0.16458386352383161,1.0476094,0.12414932512060173,1.0464390000000001,0.2361341654888522,1.0477501100160342,0.11070292170601793,1.047462333086285,0.13820706177086617,1.0473907706486294,0.14504895345123003,1.0474022424766498,0.14395209998643937,1.047160481217201,0.16707265163075408,-4.619711309938879e-06,-0.00018049272145265945,0.00017587301014272057,0,0,0,0,1.048035044730603,0.08348530650727111,1.047447530421362,0.13962222795539297,1.0474405392918043,0.14029060868593934,1.0471865,0.0006693537731917822,1.0485252075463836,1.0458477924536165,0.002556770062225867,1.1437178921774005,0.0009414285714285693,0.08975303614500474,0.0010479999999999713,0.09991324327158395,0.0022660803058897135,1.3524006123814603,0.002309706244222116,0.9281319021675504,0.0029919108823327563,0.8301943946913108,0.006364865087912562,1.150643799780597,0.0007259815095753205,0.001042909848456888,3.700097370984068,-31.856677524432108,97.6470588235271,69.0307328605196,66.5662650602392,62.60945709281911,98.51190476190814,79.42028624560186,98.51190476190814,73.36415062479216,0.11835787986673729,0.23124922359507583,0.19295245918864445,-1.488095238091855,-1.488095238091855,173.81390216990155,20.816462852599646,357.9666160849646,248.55842185126772,109.40819423369686,18.038528896675096,6113,17579,0.1163649976631441,27.286150938381354,1.0538306439331695,-9.437037037037033,-52.864523093530735,1.0456,0.31556568247036676,1,0.039851505499630596,0.3316506419049522,0.18131024704312998,2.002870269419689,2.5748715687095625,2.2249290223490488,0.7340715220804768,1.7181280686686602,0.5742689360044975,-0.08919386606488736,1
2025-02-25 12:00:00,1.04893,1.04999,1.04882,1.04934,11147,0.0004099493760187922,0.00040986536973144233,0.00042999999999993044,0.00041000000000002146,0.0011699999999998933,1.0006194369794348,0.9995044504164524,0.999609278212972,0.0011699999999998933,0.00041000000000002146,0.0006500000000000394,0.00010999999999983245,0.3504273504274007,1.047958,0.13187551409502998,1.0476130000000001,0.1648509516395665,1.047266,0.19803946657295368,1.047666,0.15978374787384084,1.046492,0.27214732649651996,1.048280073344023,0.10111101822204902,1.0478037270705967,0.14661838755797574,1.047576411539236,0.16834938638724783,1.0474782329677617,0.177738016279674,1.0472036400049793,0.2040061658886556,0.00014914025223933258,-0.00011456612671426103,0.0002637063789535936,0,0,1,0,1.0487406210965053,0.057152253992786,1.0479545974848308,0.13220062381464184,1.04764840996259,0.16146543261305893,1.047266,0.000817772327086953,1.0489015446541738,1.0456304553458262,0.003123456035379388,1.1340395521171438,0.0009764285714285606,0.09305168691068297,0.0010344999999999716,0.09858577772694947,0.0013745258873936914,0.8194235930057157,0.0022021407574453556,0.881863387167691,0.002914252165131898,0.8082830322965185,0.006360730286051754,1.1451433873779757,0.0007500163600771111,0.0006695762664804228,10.929519918285791,-34.29844097995732,100.0,69.46386946386701,67.77939042089739,61.146496815285616,85.1936218678803,84.24772784451808,85.1936218678803,81.29596581681989,0.28096330275229064,0.18235108790085608,0.15175375805296376,-14.806378132119708,-14.806378132119708,257.8517397881986,21.33970117457459,428.09070958301794,239.64886613019294,188.441843452825,28.22085889570807,11147,28726,0.04914059138458277,28.149161247104143,9.864142987432931,54.47616407982261,13.110096397767634,1.0456672,0.3500104827796444,1,0.07442164304950398,0.6576921380886306,0.13029825887336177,2.0038982609663503,2.5361582084684344,0.5124333585391986,0.9398672398006528,0.3952450279422681,-0.513318869824564,0.13336933155661085,1
2025-02-25 13:00:00,1.04934,1.05096,1.04933,1.04999,10938,0.0006194369794347843,0.0006192452075386881,0.0006500000000000394,0.0006500000000000394,0.0016299999999997983,1.0009238183220792,0.9993714225849771,0.9993809464852046,0.0016299999999997983,0.0006500000000000394,0.0009699999999999154,9.999999999843467e-06,0.39877300613504285,1.048556,0.13675950545320759,1.047882,0.2011676887283109,1.047404,0.24689613558855775,1.0477277999999999,0.2159148588020766,1.0465632,0.3274336418479029,1.0488500488960153,0.10868580357931593,1.048201231239579,0.1706512744986612,1.0478062771069279,0.20840902949174336,1.0475767336356927,0.2303665485135257,1.0472588154504252,0.26079365571156277,0.0003197597079860337,-2.77009597742021e-05,0.0003474606677602358,0,0,0,0,1.0494852006519622,0.048099710955831404,1.0485363614948087,0.1386350114858186,1.0479136582421928,0.1981405377700736,1.047404,0.0010193981712661553,1.0494427963425323,1.0453652036574677,0.003893046699329667,1.134197723934496,0.0010307142857142499,0.09816420020326382,0.0010379999999999723,0.09885808436270557,0.0013757966924755286,0.820283714428305,0.002212644540989168,0.8842217844764767,0.0028971347035953265,0.8033030854875682,0.006378092460099782,1.1436188975496253,0.001027852541120277,0.0009321712332069199,37.61467889908366,-35.851393188856115,100.0,73.4817813765162,78.69822485206784,60.38961038961004,81.9029850746278,88.53617056813873,81.9029850746278,88.53617056813874,0.28557784145177845,0.2568509500620708,0.26355241923932127,-18.0970149253722,-18.0970149253722,260.47376350291523,22.732833033796197,499.65349965349435,195.9805959805726,303.67290367292173,43.65411436541583,10938,39664,0.05671268291867196,18.894784521806653,11.140050262737027,105.52423900789178,49.79457682826622,1.045840112,0.3952311926780193,1,-0.1372064993912678,0.7467536045848507,0.11642974110018818,1.9477699795545456,2.5367908957380276,0.7527196904897248,1.251635248875372,0.6209457739270953,-0.5661849096688737,0.25733648605496184,1
2025-02-25 14:00:00,1.05,1.05047,1.04918,1.05023,9438,0.00022857360546302274,0.00022854748649646066,0.00024000000000001798,0.00022999999999995246,0.0012900000000000134,1.0002285213715092,0.9990002189996477,0.9997810003523038,0.0012900000000000134,0.00022999999999995246,0.00024000000000001798,0.0008200000000000429,0.17829457364337215,1.0491439999999999,0.10351295913622369,1.048175,0.19605504805971502,1.047514,0.25928054422183766,1.0478086,0.23109182344943704,1.0466418,0.3428298009882695,1.0493100325973437,0.08767355443835176,1.0485700982869282,0.15830145412153757,1.048037107858649,0.2092380245802087,1.047680783297038,0.24331998291880272,1.0473176507880404,0.27807697213622234,0.00046893723362262385,7.16266789051631e-05,0.00039731055471746077,0,0,0,0,1.0500604943257803,0.01614246751836236,1.0490701025221503,0.11056434408540727,1.048185280548823,0.19507233016155417,1.047514,0.0011942114773495543,1.0499024229546992,1.045125577045301,0.004560173810944959,1.068576012606216,0.0010907142857142465,0.10385480187332741,0.0010264999999999747,0.09774049493920138,0.0013894964849674102,0.8263907223261637,0.002194906649836028,0.8754601359689183,0.002822688380743532,0.7823575069597322,0.006335411841374336,1.131392801774975,0.0008581460438618822,0.0007379554222335136,66.79687500000857,-35.768025078371494,100.0,98.9769820971857,78.82352941176167,64.28571428571291,86.3805970149268,84.49240131914496,86.3805970149268,84.49240131914497,0.28072453666128094,0.27976701995608977,0.2099176550289572,-13.619402985073197,-13.619402985073197,199.4927580105655,24.11761799012854,472.1676489849333,193.45121152585946,278.71643745907386,41.87327823691597,9438,49102,0.09009281950689435,10.381338006889463,11.63145263927923,137.55348603070726,100.08479966080137,1.04614730528,0.38874291536138667,1,-0.06542892168986811,1.1159592861467178,0.06753763211067343,2.0684262344414255,2.2743040504248544,0.1957152969394797,1.3250242329003834,0.16863813022776136,-0.4894617751311026,0.5570306417876966,1
2025-02-25 15:00:00,1.05027,1.05191,1.04949,1.04984,14598,-0.00037134722870213466,-0.0003714161951584638,-0.00038999999999989043,-0.00042999999999993044,0.0024199999999998667,1.0019717290253751,0.9996666158652746,1.0004095862226625,0.0024199999999998667,0.00042999999999993044,0.0016399999999998638,0.0003500000000000725,0.17768595041320417,1.049662,0.01695783976175297,1.0483920000000002,0.13811627711770916,1.0476315,0.2108088578856265,1.0478555999999999,0.18937723861954064,1.0467158,0.29847643457756357,1.0494866883982292,0.03366518181475148,1.0488009895074866,0.0990665057439975,1.0482088118721111,0.15561671581215433,1.04776545846186,0.19799674835487371,1.047367598297188,0.2360586394721194,0.0005493590872280851,0.0001671731605697475,0.00038218592665833763,0,0,0,0,1.0502299221630207,-0.03712731419968615,1.049398391293738,0.04208208340378393,1.0483912881881439,0.1381842665213234,1.0476315,0.0013024320368173366,1.0502363640736347,1.0450266359263654,0.004972863213133041,0.923918472820432,0.0012271428571428075,0.11688855988939337,0.0010904999999999721,0.103872971119406,0.0015939663375112612,0.9452108946857036,0.0022856296687246117,0.9095817660982777,0.0027929114891461055,0.772859927803673,0.006237356987475761,1.1096141669498025,0.0016086173475590214,0.001383229044560342,105.758426966299,-31.17293708504758,38.095238095246486,88.37837837838038,73.8944365192574,58.96927651139733,67.19492868462987,78.49283692472814,67.19492868462987,78.49283692472817,0.24731439484364515,0.20712628976682357,0.22434581714385615,-32.80507131537012,-32.80507131537012,184.55295311188823,26.699213221143868,524.7962747380708,171.94412107100624,352.85215366706456,50.64327485380282,-14598,34504,0.0310110448586251,11.42896760636993,17.866201279813836,307.76536312849163,166.63013698630138,1.0464360669632,0.32423350575326604,1,-0.07460559778053731,1.2749899094837172,0.1333903216390513,2.3505829864569945,1.6956738912817415,-0.7743397622037154,1.0731314608488485,-0.4722259301242417,-0.10159428380011219,0.7399574545321658,1
2025-02-25 16:00:00,1.04983,1.05059,1.04944,1.04975,10898,-8.572734892953182e-05,-8.57310237287311e-05,-9.000000000014552e-05,-8.000000000008001e-05,0.0011499999999999844,1.0008001905215527,0.9997046915932365,1.0000762086211004,0.0011499999999999844,8.000000000008001e-05,0.0007599999999998719,0.00031000000000003247,0.06956521739137486,1.04983,-0.007620281378897536,1.0486,0.1096700362387931,1.0477940000000001,0.18667791569715483,1.0478892,0.17757602616765167,1.0467853,0.283219491141109,1.049574458932153,0.016724975189049876,1.0489735368697617,0.0740212315131715,1.0483555916938148,0.13300909703092959,1.0478432836202185,0.18196579675482574,1.0474147745685307,0.22295135491393198,0.0005989276723923354,0.0002535240629342651,0.00034540360945807026,0,0,0,0,1.050261642110487,-0.04871568092868685,1.0496344027407751,0.011013097410201768,1.048570439408343,0.11249226063653696,1.0477940000000001,0.001355493306979035,1.0505049866139582,1.045083013386042,0.005174655731867289,0.8607542711441242,0.001239285714285665,0.11805531929370469,0.001073999999999975,0.10231007382709931,0.0008810299503217812,0.5242100726091777,0.002295848176169241,0.9112978935968551,0.0025740813238803316,0.7114506106613843,0.006216905753295022,1.1012717236404557,0.0007729895826529865,0.0006577481789199806,135.52425665102243,-27.469553450610494,0.0,85.14285714285522,68.83116883116597,61.72199170124352,65.76862123613307,73.11471564522991,65.76862123613307,73.11471564522992,0.08008313391996147,0.19853579848614356,0.31055900621117516,-34.23137876386692,-34.23137876386692,125.11617100371316,29.193430175075616,446.2247838616741,174.29394812680323,271.93083573487087,43.82314694408298,-10898,23606,0.041332464030753,13.901318417898514,25.34168230093698,140.52085632310747,52.20670391061453,1.046873981606144,0.27397174506843275,1,0.015522081010235588,2.25957802972732,0.175986601830813,2.4309923903391892,1.4430170845765007,-0.4185946702748421,0.9959819623675001,-0.13437148166570023,0.212056854756393,0.7527925612298196,1
2025-02-25 17:00:00,1.04975,1.05021,1.04837,1.0502,6661,0.00042867349368913565,0.0004285816394564189,0.00045000000000006146,0.00045000000000006146,0.0018400000000000638,1.0000095219958103,0.9982574747667111,0.9995715101885354,0.0018400000000000638,0.00045000000000006146,1.0000000000065512e-05,0.0013799999999999368,0.24456521739132928,1.0500019999999999,0.0188571069388575,1.04898,0.11630345669126187,1.0479685,0.2129357895776392,1.0479854,0.2113197378513161,1.0468535,0.3196722368507072,1.0497829726214354,0.03972510408730201,1.0491965301661685,0.09564174155937748,1.0485312496277372,0.15915122919371583,1.047935703870406,0.21607204728602483,1.0474699275473716,0.2606349242904633,0.0006668355078069954,0.00033618635190881116,0.00033064915589818425,0,0,0,0,1.050448492258978,-0.023655825184124006,1.0499339209265535,0.025342459000824102,1.0487857039748725,0.1348508107773972,1.0479685,0.0014311323268111505,1.0508307646536224,1.0451062353463778,0.005462501313011355,0.8898137087316368,0.0013357142857142496,0.12718665832358117,0.0011339999999999794,0.10797943248904773,0.0008878379811410636,0.5302432936383262,0.001678997044723665,0.6668290322786418,0.0025883783170190604,0.7142838991134745,0.005637897444564679,0.9955198395876877,0.0012110092744286568,0.0010531243976860194,116.20111731844354,-20.08471584892506,83.33333333331278,87.72378516623974,72.37654320987583,70.3296703296688,72.90015847860653,68.62123613312315,72.90015847860653,68.62123613312316,0.08195627727904942,0.36314984709480136,0.33342568619769697,-27.099841521393476,-27.099841521393476,90.93096856509989,30.518813634826284,403.5294117647006,241.8181818181767,161.71122994652393,25.05800464037161,6661,30267,0.06956356160525076,6.725582812738081,33.40782493735514,-20.093570057581577,98.00832342449466,1.0472768630776526,0.27834097527589685,1,-0.04425937654710076,2.137226132772524,0.7323338818599332,2.2809213074272097,1.5592548349265305,0.45278945312241947,1.1901235026112709,0.4220968829255929,0.008276145976585731,0.5973193658139271,1
2025-02-25 18:00:00,1.0502,1.05179,1.0502,1.05083,6360,0.0005998857360502985,0.0005997058765286532,0.0006299999999999084,0.0006299999999999084,0.0015899999999999803,1.0009135635640398,0.999400473911099,0.999400473911099,0.0015899999999999803,0.0006299999999999084,0.0009600000000000719,0.0,0.3962264150942869,1.05017,0.06284696763380052,1.049363,0.1397990971665558,1.0481655,0.2542060390272192,1.0480932,0.2611218162659459,1.0469277,0.3727382511705465,1.0501319817476236,0.06646957377821468,1.0494935246814106,0.12734478938258223,1.0487501782346194,0.1983143181802912,1.0480492056794097,0.26533051172797895,1.0475364636355424,0.3144078014265085,0.0007626967975729038,0.0004214884410416297,0.0003412083565312741,0,0,0,0,1.0508231616120167,0.0006507648701537647,1.0503312249952568,0.04748740139049085,1.049054494528912,0.16924816397505305,1.0481655,0.0015417606988872607,1.0512490213977745,1.0450819786022256,0.005883653674490255,0.9320547283899115,0.0014149999999999757,0.13465546282462204,0.0011794999999999779,0.11224460664426958,0.0008754277905261662,0.5228249877608272,0.0016828954918561847,0.6687097455927035,0.002624432161171771,0.7230269728979692,0.005660454522183519,0.9961202216049375,0.0010027120840651372,0.0009085604566233266,69.14285714286163,-15.073927154707379,100.0,83.33333333333205,74.82419127988635,71.6386554621829,82.88431061806654,73.85103011093537,82.88431061806654,73.85103011093538,0.08000076191201355,0.3658070678127956,0.37635281643724205,-17.11568938193346,-17.11568938193346,137.8057165307808,30.515431309016403,485.5123674911539,228.268551236742,257.24381625441185,36.03960396039629,6360,36627,0.053104497355607495,2.1514538289487697,38.273091689887146,-41.731562070545124,417.0731707317073,1.0476475140314403,0.30285450249418405,1,-0.14051216847129433,1.8674988678863509,0.6859374841938944,2.155568641353026,1.7282189135596107,0.7018620662604393,1.4663021299611174,0.620501356049239,0.558980228321422,0.625468892098213,1
2025-02-25 19:00:00,1.05082,1.05126,1.05044,1.05104,5108,0.00019984202963385655,0.00019982206387540664,0.00021000000000004349,0.00021999999999988695,0.0008200000000000429,1.0002093164865278,0.9994291368549247,0.9997906835134724,0.0008200000000000429,0.00021999999999988695,0.000220000000000109,0.00038000000000004697,0.26829268292667735,1.050332,0.06740725789559214,1.049738,0.12403094867480403,1.0484120000000001,0.25066481497730403,1.0481882,0.2720694623350997,1.0470141,0.3845124912835488,1.0504346544984158,0.057628096996976116,1.0497747020120631,0.12053043243580681,1.048968256497989,0.19750297391530028,1.0481664917311975,0.2741461677578047,1.0476058405932545,0.32781025779703266,0.0008458622320324238,0.0005063631992397885,0.0003394990327926353,0,0,0,0,1.0511330325144652,-0.008850688884041022,1.050698378951748,0.03251371231703135,1.0493249882271265,0.1634395246577566,1.0484120000000001,0.00158920569368594,1.051590411387372,1.0452335886126283,0.006063286927986037,0.9134140738422287,0.0014321428571428343,0.13625959593762696,0.0011769999999999726,0.11198432029227932,0.000873083379424874,0.5227858367756341,0.0016891516259512653,0.6716455323411481,0.002434001080250143,0.6701497895275982,0.0056150142554722985,0.9850336099293474,0.0005362106053196736,0.0004686303588434913,63.97306397306368,-14.967462039046708,100.0,81.95488721804449,74.24460431654504,71.72774869109743,86.21236133122106,80.66561014263137,86.21236133122106,80.6656101426314,0.07712596288431683,0.358067011047547,0.47126975174693886,-13.787638668778952,-13.787638668778952,118.73612986326683,30.470972662073333,473.4164588528449,225.5361596009902,247.88029925185472,35.46453546453476,5108,41735,0.07486031923173672,-2.2814071477370805,36.011258842970165,-47.39985583359078,256.70391061452517,1.047988512908925,0.2903302529946477,1,-0.1715958132154536,3.156105132114759,0.7358442250119552,2.3637939600424684,1.653656295368899,-0.06505661213431595,1.5061008106848046,0.1371866350326463,0.8144424077728291,0.4758565855445881,1
