Date,Open,High,Low,Close,Volume,Hourly_Return,Log_Return,True_Range,ATR,Hourly_Volatility,SMA_20,SMA_50,EMA_20,RSI,MACD,MACD_Signal,Volume_SMA_20,Volume_Ratio,Upper_Band,Middle_Band,Lower_Band,BB_Width,Gap,Gap_Pct,Hourly_Range,Hourly_Range_Pct,ADX,Trend_Strength
2025-05-23 05:00:00,1.13178,1.13256,1.1308,1.13229,5205,0.0004506176111964688,0.00045051611357064235,0.0017599999999999838,0.0015198852638985034,0.0007854271855427606,1.1291600000000002,1.1314132000000001,1.1301448608702631,62.217775429921396,0.00022592839425272793,-0.0003295575435267496,5507.65,0.9450491588971703,1.1325373717592202,1.1291600000000002,1.1257826282407801,0.005982095999185302,0.0,0.0,0.0017599999999999838,0.0015550725405997488,21.904085256588,0.0007749600234466947
2025-05-23 06:00:00,1.13222,1.13266,1.131,1.13119,7610,-0.0009714825707195507,-0.0009719547657564265,0.0016599999999999948,0.0015299540258964033,0.000802450397961757,1.1292595,1.1313795999999998,1.1302443979302381,55.19065738514639,0.0002753523220413445,-0.0002085755704131308,5575.5,1.3649000089678056,1.1327510467918929,1.1292595,1.1257679532081073,0.006183781127177208,-7.00000000000145e-05,-6.182161813670923e-05,0.0016599999999999948,0.0014661461553408302,22.624502757260714,0.00016758301104236013
2025-05-23 07:00:00,1.13121,1.13439,1.13094,1.13395,8014,0.002439908415031944,0.002436936671368417,0.003449999999999953,0.0016678705173961488,0.0009504899955071971,1.1294145,1.1313954000000002,1.1305973124130726,65.66821826805376,0.0005311077945588938,-6.063889741872588e-05,5568.05,1.4392830524151183,1.133413127139404,1.1294145,1.125415872860596,0.007080885077009211,2.0000000000131024e-05,1.768049576121697e-05,0.003449999999999953,0.003049831596255296,24.24321346928747,0.00225791973345468
2025-05-23 08:00:00,1.13394,1.13446,1.13327,1.13418,4746,0.00020283081264604874,0.0002028102452578558,0.0011900000000000244,0.0016335589466819074,0.0009056331674460881,1.1296495,1.1314138,1.1309385207546847,66.37384061287678,0.0007437810816361967,0.00010024509839225864,5363.55,0.8848617054003411,1.1341560795233168,1.1296495,1.1251429204766832,0.007978721759832212,-1.0000000000065512e-05,-8.818730984669087e-06,0.0011900000000000244,0.001049438241882308,25.776153128910003,0.0024449056569753177
2025-05-23 09:00:00,1.13418,1.13539,1.13383,1.13489,5716,0.0006260029272249223,0.0006258070691267079,0.0015600000000000058,0.0016282793085117505,0.0008558861758815131,1.1299785,1.131465,1.1313148521113814,68.52446376165778,0.0009585674908090258,0.0002719095768756121,5121.6,1.1160574820368634,1.1349795009997978,1.1299785,1.1249774990002022,0.008851497616632235,0.0,0.0,0.0015600000000000058,0.001375443051367513,27.616728783997274,0.0030270490028414592
2025-05-23 10:00:00,1.13492,1.13576,1.13443,1.13486,5210,-2.64342799742856e-05,-2.6434629366021773e-05,0.0013300000000000534,0.0016068779330707425,0.000808388095622723,1.130335,1.1315172,1.131652485243631,68.32561714706043,0.0011135304325733397,0.0004402337480151577,4859.0,1.0722370858201276,1.1356506655274745,1.130335,1.1250193344725257,0.009405469223680452,2.999999999997449e-05,2.643427997424816e-05,0.0013300000000000534,0.0011718887674902667,29.47627079758924,0.00295426353218491
2025-05-23 11:00:00,1.13488,1.13754,1.12984,1.13212,17646,-0.00241439472710292,-0.002417314077975605,0.00770000000000004,0.002043915837160339,0.0009877210280074735,1.1305394999999998,1.1314902,1.1316970104585231,53.1542547956224,0.0010036748407069584,0.0005529219665535178,5184.35,3.4037053825455454,1.1357991253668847,1.1305394999999998,1.125279874633115,0.009304629102981092,2.0000000000131024e-05,1.762331917604905e-05,0.00770000000000004,0.00678485831101089,27.570635296959615,0.0005566110957037133
2025-05-23 12:00:00,1.13213,1.13499,1.12973,1.13332,16210,0.00105995830830663,0.001059396949142144,0.005260000000000042,0.0022745253889389703,0.0010059832707000707,1.13086,1.1314794,1.1318515808910448,57.595162875666546,0.0010018942506042627,0.0006427164233636668,5589.65,2.900002683531169,1.1359751109469864,1.13086,1.1257448890530135,0.009046408833960823,1.0000000000065512e-05,8.832985902612367e-06,0.005260000000000042,0.004646109545723585,25.869796156972782,0.0016267198501361954
2025-05-23 13:00:00,1.13333,1.13378,1.13131,1.13145,11644,-0.0016500194119931644,-0.0016513821933065295,0.0024699999999999722,0.0022885380357948143,0.001054744283857233,1.1310930000000001,1.1314614,1.1318133350918977,49.68992383110018,0.0008399078139071925,0.000682154701472372,5843.25,1.9927266504085912,1.1358578550869867,1.1310930000000001,1.1263281449130136,0.0084252224830081,9.999999999843467e-06,8.823633219076224e-06,0.0024699999999999722,0.002179418174759313,24.292835621132923,1.0075465234602566e-05
2025-05-23 14:00:00,1.13142,1.13461,1.13106,1.13449,10263,0.0026868178001677734,0.0026832147575917916,0.003549999999999942,0.002378943049989639,0.0011834937043044074,1.131428,1.1314824,1.132068255559336,59.43702468707384,0.000945930886991686,0.0007349099385762349,6174.05,1.6622800268867275,1.1361588460131335,1.131428,1.1266971539868667,0.008362610812413072,-2.999999999997449e-05,-2.651464934373988e-05,0.003549999999999942,0.0031376500327022164,22.824248639579594,0.002658105861832131
2025-05-23 15:00:00,1.13447,1.13593,1.13315,1.13491,9036,0.0003702104029124076,0.0003701418919496545,0.0027800000000000047,0.0024076786937841685,0.0011765647266316795,1.1317815,1.131507,1.1323388978870184,60.57352313150789,0.0010517218315793109,0.0007982723171768501,6438.4,1.403454274353877,1.1364431704087679,1.1317815,1.1271198295912321,0.008237756861669606,-1.999999999990898e-05,-1.762906680526843e-05,0.0027800000000000047,0.002450483485680542,22.259924662258367,0.003007493546217606
2025-05-23 16:00:00,1.13495,1.13597,1.1341,1.13582,5526,0.0008018256954296366,0.0008015044049412195,0.0018699999999998163,0.0023691626518023267,0.0011799288623956046,1.1321815000000002,1.1315422,1.1326704314215879,62.992886181534395,0.0011952136333892582,0.0008776605804193318,6617.2,0.835096415402285,1.1367874060997794,1.1321815000000002,1.127575593900221,0.00813633874035069,3.999999999981796e-05,3.524508551322832e-05,0.0018699999999998163,0.0016476496761970276,21.759471847471513,0.0037805041650237257
2025-05-23 17:00:00,1.1358,1.13671,1.13515,1.13605,4624,0.00020249687450468734,0.0002024763747799687,0.0015600000000000058,0.0023112110462187637,0.0011775998094452481,1.1325885,1.1315784,1.1329922950957223,63.60084684441868,0.0013123628953954913,0.0009646010434145638,6807.5,0.679250826294528,1.1370489586087065,1.1325885,1.1281280413912935,0.007876574075591398,-2.0000000000131024e-05,-1.7608423870094753e-05,0.0015600000000000058,0.0013734812466983676,21.718536173556796,0.003951648423122976
2025-05-23 18:00:00,1.13604,1.13691,1.13554,1.13592,5101,-0.00011443158311685853,-0.00011443813090998682,0.0013700000000000934,0.002243815085960482,0.0011805619952690652,1.132954,1.1316162,1.133271124134225,62.97114917977851,0.001378820432347494,0.0010474449212011499,6995.15,0.7292195306748247,1.1372453186784466,1.132954,1.1286626813215535,0.007575450862870981,-1.0000000000065512e-05,-8.802429470591534e-06,0.0013700000000000934,0.00120594345269541,21.79286781667701,0.003803232933568792
2025-05-23 19:00:00,1.13593,1.13654,1.13552,1.13633,3448,0.0003609409113318751,0.00036087578783115776,0.0010200000000000209,0.002156198608933996,0.0011788091160404677,1.133361,1.131647,1.1335624456452513,64.17582601017935,0.0014478818025251972,0.0011275322974659593,7119.45,0.48430707428242353,1.1372971346521663,1.133361,1.1294248653478338,0.006945950411503917,1.0000000000065512e-05,8.8034368618085e-06,0.0010200000000000209,0.0008979426549171347,21.84303441673373,0.004138216245878788
2025-05-23 20:00:00,1.13633,1.13681,1.1359,1.13592,2331,-0.0003608106799961597,-0.00036087578783109846,0.0009100000000001884,0.002066994289729326,0.0011784765217768406,1.133673,1.1316994,1.133786974631418,62.003469988345195,0.0014527830834050182,0.001192582454653771,7015.35,0.332271376339028,1.1373748271164366,1.133673,1.1299711728835633,0.006530678804975737,0.0,0.0,0.0009100000000001884,0.0008008237043818154,22.056804155006077,0.003729435572732493
2025-05-25 21:00:00,1.13617,1.13679,1.13585,1.1367,365,0.0006866680752166676,0.0006864324265626746,0.0009399999999999409,0.0019863350579885147,0.0011596871906540969,1.1339385,1.1317958,1.134064405618902,64.46768430454635,0.0015022894079299576,0.0012545238453090083,6714.8,0.05435753857151367,1.1377083396517604,1.1339385,1.1301686603482395,0.0066491077809960174,0.00024999999999986144,0.0002200859215436487,0.0009399999999999409,0.0008273409789027531,22.201773683158343,0.004333113800210371
2025-05-25 22:00:00,1.13668,1.13793,1.13621,1.13738,9158,0.0005982229260139693,0.0005980440620095087,0.0017200000000001658,0.001967276098423483,0.0011283955463296327,1.1342335000000001,1.1318876,1.13438017651234,66.50701381162781,0.0015782013213563317,0.0013192593405184732,6923.95,1.3226554206775034,1.1381095199947868,1.1342335000000001,1.1303574800052134,0.006834606797959513,-2.0000000000131024e-05,-1.7594791941700556e-05,0.0017200000000001658,0.001513178731041424,23.0313963515726,0.004852425276149384
2025-05-25 23:00:00,1.13741,1.13816,1.13696,1.13744,3207,5.2752817879753167e-05,5.275142649878867e-05,0.0012000000000000899,0.0019123769751084362,0.0011286155321823589,1.1345494999999999,1.1319802,1.1346715882730696,66.68868359889258,0.0016244775917462206,0.0013803029907640226,6944.4,0.4618109555901158,1.1383889868146648,1.1345494999999999,1.130710013185335,0.0067683019818261785,2.999999999997449e-05,2.6376408939821773e-05,0.0012000000000000899,0.0010550285297299038,23.92937447224189,0.004823229240228675
2025-05-26 00:00:00,1.13747,1.13977,1.13743,1.13968,11927,0.0019693346462230643,0.001967398048870677,0.0023400000000000087,0.0019429699559632906,0.0011801669070198332,1.1349445,1.1321438000000001,1.1351485798661105,72.6525412005688,0.001820910822487809,0.00146842455710878,7349.35,1.6228646070740949,1.1391691821182175,1.1349445,1.1307198178817826,0.007444737814434927,2.999999999997449e-05,2.637501758332263e-05,0.0023400000000000087,0.0020571971128908973,25.54370000620846,0.0066565748979943015
2025-05-26 01:00:00,1.13967,1.14156,1.13878,1.14124,10701,0.0013688052786746674,0.0013678693187297922,0.0027800000000000047,0.002002845921218253,0.001199888768491146,1.135392,1.132305,1.135728715116957,75.88993226479741,0.0020785048258038508,0.001590440610847794,7624.15,1.4035662991940085,1.140246307777633,1.135392,1.1305376922223669,0.008550893044222739,-1.0000000000065512e-05,-8.774392812074891e-06,0.0027800000000000047,0.0024393026051400886,27.68800735190102,0.007890983436441717
2025-05-26 02:00:00,1.14122,1.14185,1.14079,1.14094,7147,-0.0002628719638287924,-0.00026290652071963384,0.001060000000000061,0.0019354076394334694,0.0012083701343509228,1.1358795000000002,1.1324694,1.136225027962961,74.07389519452147,0.0022327052007575787,0.001718893528829751,7601.0,0.9402710169714511,1.1409032813447633,1.1358795000000002,1.130855718655237,0.008845623756328223,-2.0000000000131024e-05,-1.752479758870266e-05,0.001060000000000061,0.0009288305497625883,29.769085209075342,0.007479760601037084
2025-05-26 03:00:00,1.14095,1.14124,1.14049,1.14114,4965,0.00017529405577865198,0.00017527869357089924,0.0007500000000000284,0.0018506281005436014,0.001170354006421755,1.1362390000000002,1.132617,1.1366931205379172,74.51179348110782,0.002344027942379201,0.001843920411539641,7448.55,0.6665726886440985,1.1416714392311367,1.1362390000000002,1.1308065607688638,0.009562141822515252,9.999999999843467e-06,8.764702788791231e-06,0.0007500000000000284,0.000657346947719031,31.354636849023855,0.007525050392144969
2025-05-26 04:00:00,1.14114,1.14131,1.14031,1.14091,3747,-0.000201552833131724,-0.00020157314763367186,0.001000000000000112,0.0017897972837959382,0.0010806668779178583,1.1365755,1.1327582,1.1370947281057346,72.9850970611039,0.002386186467098206,0.0019523736226513542,7398.6,0.5064471656799935,1.1422828828503082,1.1365755,1.1308681171496917,0.010043121376992996,0.0,0.0,0.001000000000000112,0.0008763166657904481,32.613892587636684,0.007196416675685987
2025-05-26 05:00:00,1.14092,1.14183,1.14004,1.14168,6477,0.0006748998606374013,0.0006746722181446231,0.0017899999999999583,0.0017898117793826696,0.001083625470975891,1.1369150000000001,1.1329258,1.1375314206670932,74.84344252959278,0.0024534481435352085,0.002052588526828125,7436.65,0.8709566807635158,1.1429776875228725,1.1369150000000001,1.1308523124771277,0.010665155306900556,9.999999999843467e-06,8.764933254896063e-06,0.0017899999999999583,0.0015689093012656089,33.99199734588238,0.007727072682076837
2025-05-26 06:00:00,1.14166,1.14183,1.14077,1.1409,6889,-0.000683203699810786,-0.0006834371898120491,0.0010599999999998388,0.0017376293576837204,0.00110230539926244,1.1372170000000001,1.1330776,1.1378522377464175,69.61900641156855,0.002415964292953987,0.0021252636800532976,7520.6,0.9160173390420977,1.1434397649802959,1.1372170000000001,1.1309942350197044,0.010943847973246486,-2.0000000000131024e-05,-1.7518043585007203e-05,0.0010599999999998388,0.0009284725750221949,35.27112034536322,0.00690367544111719
2025-05-26 07:00:00,1.14087,1.14121,1.13883,1.13889,7942,-0.001761767026032146,-0.0017633207627086858,0.0023800000000000487,0.001783556296869111,0.0011860921421098707,1.1375555,1.133189,1.1379510722467585,58.321110028366036,0.0021987223667956357,0.0021399554174017653,7035.4,1.1288626090911675,1.1433544981031203,1.1375555,1.1317565018968796,0.010195543167995487,-2.999999999997449e-05,-2.6295030239262417e-05,0.0023800000000000487,0.002086127253762522,34.300576665651164,0.005030934821993468
2025-05-26 08:00:00,1.13893,1.13952,1.13827,1.13844,5679,-0.0003951215657350682,-0.00039519964682928284,0.0012500000000001954,0.0017454117219312857,0.001038856928248108,1.1378115000000002,1.1333128,1.1379976367946862,56.125130583160775,0.0019675644774486134,0.0021054772294111347,6508.85,0.8725043594490578,1.1432827714244496,1.1378115000000002,1.1323402285755508,0.009617184260221246,4.0000000000040004e-05,3.512191695426249e-05,0.0012500000000001954,0.0010975213577657937,32.89334638333836,0.004524081965720319
2025-05-26 09:00:00,1.13845,1.13856,1.13757,1.13788,4011,-0.0004919011981306953,-0.0004920222212142837,0.0009900000000000464,0.0016914098200619457,0.0010347155002228968,1.138133,1.1334284000000001,1.1379864332904304,53.42900703857881,0.0017193631171061874,0.0020282544069501456,6127.2,0.6546220133176656,1.142762099696485,1.138133,1.1335039003035152,0.008134549646631526,1.0000000000065512e-05,8.783949966678536e-06,0.0009900000000000464,0.0008696034081426909,30.991742392525943,0.003927552900562478
2025-05-26 10:00:00,1.1379,1.13861,1.13762,1.1384,6149,0.0004569901922875097,0.0004568858040713027,0.0009899999999998244,0.0016412712519131305,0.0009455048675366678,1.1383285,1.1335928,1.1380258205961038,55.56362916590046,0.0015467909616571074,0.001931961717891538,5921.5,1.0384193194291986,1.1426454029407664,1.1383285,1.1340115970592337,0.0075846347355203085,1.999999999990898e-05,1.757654585712815e-05,0.0009899999999998244,0.0008700237279196981,29.26373105964904,0.0042406761934268835
2025-05-26 11:00:00,1.13841,1.13868,1.13739,1.13768,3879,-0.0006324666198173068,-0.0006326667112017608,0.0012900000000000134,0.0016161628397895313,0.0007897762609172613,1.1384670000000001,1.133758,1.1379928853012367,52.008972811533354,0.0013365217120984152,0.0018128737167329135,5663.65,0.6848940171091081,1.1425050445762768,1.1384670000000001,1.1344289554237235,0.007093828062256799,9.999999999843467e-06,8.784258608435933e-06,0.0012900000000000134,0.0011331594065407133,27.455047582930987,0.0034592920182260948
2025-05-26 12:00:00,1.13769,1.13821,1.13688,1.1375,4236,-0.00015821672174953783,-0.00015822923933540343,0.0013300000000000534,0.001595709317553808,0.0007902925097615598,1.138551,1.133924,1.137945943843976,51.12834291150921,0.0011421908560385052,0.0016787371445940319,5599.15,0.756543403909522,1.1424321436458855,1.138551,1.1346698563541147,0.006817689582434922,1.0000000000065512e-05,8.789817875031215e-06,0.0013300000000000534,0.0011690355017623898,25.652058030705998,0.0031536505092052236
2025-05-26 13:00:00,1.1375,1.13832,1.1373,1.13815,4213,0.0005714285714286671,0.0005712653682922083,0.0010200000000000209,0.001554562342342761,0.0007817442582950542,1.1386560000000001,1.13407,1.1379653777635974,54.147617371194826,0.0010287727681732584,0.0015487442693098773,5578.6,0.7552073997060194,1.1423708803480057,1.1386560000000001,1.1349411196519945,0.006525026606816457,0.0,0.0,0.0010200000000000209,0.0008967032967033151,23.87763446697418,0.0035976615200120662
2025-05-26 14:00:00,1.13816,1.13848,1.13764,1.1384,4746,0.0002196547028072704,0.00021963058224510303,0.0008399999999999519,0.0015034935000612468,0.0007818680214676394,1.1387800000000001,1.1342484,1.1380067703575405,55.29166822337518,0.0009481315566759463,0.001428621726783091,5560.85,0.8534666462860893,1.1422806856471268,1.1387800000000001,1.1352793143528734,0.006148133348191378,1.0000000000065512e-05,8.786188112345044e-06,0.0008399999999999519,0.0007380333169325507,22.260993550061773,0.00366022116495835
2025-05-26 15:00:00,1.1384,1.13854,1.13769,1.13809,4213,-0.00027231201686583884,-0.000272349100515472,0.0008500000000000174,0.0014567910427422917,0.0007847735075083281,1.138868,1.134444,1.1380146969901557,53.50881685806118,0.0008494168575634564,0.0013127807529391643,5599.1,0.752442356807344,1.1422024480802673,1.138868,1.1355335519197327,0.0058557235434963184,0.0,0.0,0.0008500000000000174,0.0007466619817287573,20.819803564725206,0.003213909192520775
2025-05-26 16:00:00,1.1381,1.13831,1.13757,1.13831,2672,0.00019330632902492262,0.00019328764776393396,0.0007399999999999629,0.0014055668825019095,0.0007827422833761762,1.1389875,1.1346555999999999,1.1380428210863314,54.62696399152737,0.0007799461746968994,0.0012062138372907114,5616.15,0.4757707682309055,1.1420510853178913,1.1389875,1.1359239146821087,0.0053794889195734,9.999999999843467e-06,8.786651319178155e-06,0.0007399999999999629,0.0006502064844916642,19.351329604305185,0.003220712963475488
2025-05-26 17:00:00,1.13832,1.13837,1.13782,1.13805,1134,-0.00022840878143903787,-0.00022843487069750988,0.0005500000000000504,0.0013444274761583576,0.0007795136387903014,1.139055,1.134856,1.1380435047923951,53.00449499102215,0.0006958885607732945,0.0011041487819872281,5654.6,0.20054468927952462,1.141969889363252,1.139055,1.136140110636748,0.005118083610101383,1.0000000000065512e-05,8.784953132332592e-06,0.0005500000000000504,0.0004831681776653757,18.055960539168186,0.0028144539924007264
